"time","stage"
68460.000012,0.40002341
68519.999988,0.385764941
68580,0.372488801
68640.000012,0.367367308
68699.999988,0.377966622
68760,0.399762698
68820.000012,0.425748021
68879.999988,0.45161804
68940,0.471694175
69000.000012,0.486974697
69059.999988,0.501623809
69120,0.512015596
69180.000012,0.515737232
69239.999988,0.516430028
69300,0.516192895
69360.000012,0.525017445
69419.999988,0.552653736
69480,0.590965387
69540.000012,0.629907114
69599.999988,0.65717256
69660,0.659617676
69720.000012,0.643258255
69779.999988,0.61886714
69840,0.592874596
69900.000012,0.572959498
69959.999988,0.559140118
70020,0.547779816
70080.000012,0.540506562
70139.999988,0.53858625
70200,0.539067541
70260.000012,0.538800436
70319.999988,0.534692923
70380,0.522928667
70440.000012,0.503323375
70499.999988,0.477719899
70560,0.443672515
70620.000012,0.399595563
70679.999988,0.349307047
70740,0.296548632
70800.000012,0.248449013
70859.999988,0.212256791
70920,0.185624459
70980.000012,0.164488403
71039.999988,0.144593009
71100,0.12114988
71160.000012,0.096414161
71219.999988,0.074296473
71280,0.057465839
71340.000012,0.048658691
71399.999988,0.047034404
71460,0.050730475
71520.000012,0.05793569
71579.999988,0.066681645
71640,0.077294105
71700.000012,0.090096384
71759.999988,0.105766145
71820,0.125292272
71880.000012,0.145473107
71939.999988,0.162394676
72000,0.174786605
72060.000012,0.180533881
72119.999988,0.179795365
72180,0.175055914
72240.000012,0.161379609
72299.999988,0.135173207
72360,0.102193263
72420.000012,0.067122711
72479.999988,0.043144236
72540,0.043354807
72600.000012,0.058746346
72659.999988,0.077758344
72720,0.087305311
72780.000012,0.072786623
72839.999988,0.042457367
72900,0.010596184
72960.000012,-0.01723576
73019.999988,-0.033344077
73080,-0.036136572
73140.000012,-0.029351721
73199.999988,-0.004245765
73260,0.046254979
73320.000012,0.113107495
73379.999988,0.186839452
73440,0.249825483
73500.000012,0.284306597
73559.999988,0.296631278
73620,0.29717288
73680.000012,0.298827548
73739.999988,0.315370455
73800,0.34025672
73860.000012,0.363466029
73919.999988,0.374615705
73980,0.362984733
74040.000012,0.335482188
74099.999988,0.302453059
74160,0.273367708
74220.000012,0.258403484
74279.999988,0.253613534
74340,0.251332698
74400.000012,0.247505989
74459.999988,0.237113284
74520,0.221107628
74580.000012,0.203098535
74639.999988,0.182046735
74700,0.157398604
74760.000012,0.131161401
74819.999988,0.104738845
74880,0.082113427
74940.000012,0.067372021
74999.999988,0.05845556
75060,0.052220778
75120.000012,0.045802915
75179.999988,0.035938356
75240,0.023422588
75300.000012,0.01036866
75359.999988,-0.002601985
75420,-0.014777306
75480.000012,-0.025623063
75539.999988,-0.035028259
75600,-0.043006331
75660.000012,-0.049261249
75719.999988,-0.054263709
75780,-0.059178683
75840.000012,-0.062415581
75899.999988,-0.062978962
75960,-0.063190041
76020.000012,-0.064868741
76079.999988,-0.073715538
76140,-0.094988809
76200.000012,-0.125171519
76259.999988,-0.159943754
76320,-0.19198695
76380.000012,-0.213746419
76439.999988,-0.228929749
76500,-0.242912746
76560.000012,-0.261491393
76619.999988,-0.290892282
76680,-0.327010511
76740.000012,-0.363270348
76799.999988,-0.395169126
76860,-0.417735232
76920.000012,-0.431116699
76979.999988,-0.437542524
77040,-0.436986895
77100.000012,-0.429793422
77159.999988,-0.417024858
77220,-0.399690954
77280.000012,-0.379184287
77339.999988,-0.35722158
77400,-0.334869555
77460.000012,-0.312651212
77519.999988,-0.292351174
77580,-0.275666286
77640.000012,-0.261880053
77699.999988,-0.250123574
77760,-0.239590982
77820.000012,-0.22886251
77879.999988,-0.21943105
77940,-0.213828128
78000.000012,-0.21078225
78059.999988,-0.209680905
78120,-0.211914479
78180.000012,-0.217343198
78239.999988,-0.231480838
78300,-0.259409071
78360.000012,-0.294654066
78419.999988,-0.329999466
78480,-0.35584057
78540.000012,-0.362129908
78599.999988,-0.353689371
78660,-0.33906063
78720.000012,-0.323539772
78779.999988,-0.313551687
78840,-0.309800097
78900.000012,-0.310143743
78959.999988,-0.316894569
79020,-0.33189716
79080.000012,-0.352996175
79139.999988,-0.377662856
79200,-0.402505785
79260.000012,-0.423715536
79319.999988,-0.440982045
79380,-0.455189292
79440.000012,-0.466104715
79499.999988,-0.473758064
79560,-0.478768022
79620.000012,-0.482017923
79679.999988,-0.484059872
79740,-0.485561177
79800.000012,-0.488001082
79859.999988,-0.49239684
79920,-0.499998679
79980.000012,-0.512419799
80039.999988,-0.527762543
80100,-0.54295899
80160.000012,-0.558861625
80219.999988,-0.575191067
80280,-0.590153757
80340.000012,-0.603830568
80399.999988,-0.608315119
80460,-0.596653031
80520.000012,-0.575553762
80579.999988,-0.551839396
80640,-0.538878923
80700.000012,-0.550339324
80759.999988,-0.577240155
80820,-0.606987866
80880.000012,-0.627802153
80939.999988,-0.626405656
81000,-0.608153323
81060.000012,-0.584035861
81119.999988,-0.556911234
81180,-0.5313702
81240.000012,-0.509791702
81299.999988,-0.490990883
81360,-0.482802509
81420.000012,-0.492395007
81479.999988,-0.513615399
81540,-0.539357465
81600.000012,-0.559069249
81659.999988,-0.56152531
81720,-0.551354084
81780.000012,-0.536714656
81839.999988,-0.523493314
81900,-0.518536624
81960.000012,-0.520680206
82019.999988,-0.526120098
82080,-0.534335999
82140.000012,-0.544265662
82199.999988,-0.555846504
82260,-0.569657195
82320.000012,-0.584169968
82379.999988,-0.59803288
82440,-0.610641209
82500.000012,-0.620979304
82559.999988,-0.630577672
82620,-0.640813175
82680.000012,-0.6496199
82739.999988,-0.655555173
82800,-0.654621269
82860.000012,-0.642803602
82919.999988,-0.624787061
82980,-0.60661068
83040.000012,-0.59312242
83099.999988,-0.589943662
83160,-0.595862001
83220.000012,-0.606649736
83279.999988,-0.623572671
83340,-0.646931151
83400.000012,-0.672674901
83459.999988,-0.697811017
83520,-0.714973365
83580.000012,-0.716561204
83639.999988,-0.707039195
83700,-0.693103143
83760.000012,-0.679530048
83819.999988,-0.672369368
83880,-0.670389237
83940.000012,-0.66911898
83999.999988,-0.670930448
84060,-0.677294339
84120.000012,-0.684410073
84179.999988,-0.689675903
84240,-0.685366323
84300.000012,-0.663684902
84359.999988,-0.630689726
84420,-0.594840572
84480.000012,-0.563630914
84539.999988,-0.545551864
84600,-0.539392802
84660.000012,-0.540448633
84719.999988,-0.548871819
84780,-0.563957466
84840.000012,-0.583496919
84899.999988,-0.606301147
84960,-0.628216855
85020.000012,-0.644698758
85079.999988,-0.657781321
85140,-0.670901999
85200.000012,-0.685241832
85259.999988,-0.702773214
85320,-0.723487072
85380.000012,-0.745518551
85439.999988,-0.771582253
85500,-0.803974046
85560.000012,-0.838444838
85619.999988,-0.870600322
85680,-0.894091528
85740.000012,-0.90234219
85799.999988,-0.898083014
85860,-0.886383284
85920.000012,-0.870586792
85979.999988,-0.854784339
86040,-0.839584645
86100.000012,-0.8240541
86159.999988,-0.809621716
86220,-0.797550804
86280.000012,-0.787501452
86339.999988,-0.778903368
86400,-0.771041599
86460.000012,-0.763063395
86519.999988,-0.754688456
86580,-0.74613934
86640.000012,-0.737574884
86699.999988,-0.728813837
86760,-0.72119977
86820.000012,-0.716795014
86879.999988,-0.714310431
86940,-0.713091973
87000.000012,-0.715084806
87059.999988,-0.720876317
87120,-0.736419092
87180.000012,-0.767141261
87239.999988,-0.806629912
87300,-0.847460565
87360.000012,-0.879703938
87419.999988,-0.892984948
87480,-0.891410861
87540.000012,-0.882509732
87599.999988,-0.871445936
87660,-0.864406602
87720.000012,-0.860775922
87779.999988,-0.857318211
87840,-0.854502186
87900.000012,-0.852572828
87959.999988,-0.850501029
88020,-0.847631307
88080.000012,-0.842926053
88139.999988,-0.834888919
88200,-0.82418381
88260.000012,-0.812592099
88319.999988,-0.798876944
88380,-0.782283132
88440.000012,-0.765448806
88499.999988,-0.750487812
88560,-0.742249169
88620.000012,-0.745573088
88679.999988,-0.757064871
88740,-0.771863507
88800.000012,-0.785635706
88859.999988,-0.793421897
88920,-0.796109071
88980.000012,-0.796636981
89039.999988,-0.794965032
89100,-0.791545138
89160.000012,-0.787561555
89219.999988,-0.783550042
89280,-0.781945598
89340.000012,-0.785146011
89399.999988,-0.79179612
89460,-0.799680774
89520.000012,-0.806566969
89579.999988,-0.81020597
89640,-0.809894181
89700.000012,-0.805414493
89759.999988,-0.797797239
89820,-0.787717613
89880.000012,-0.774744214
89939.999988,-0.759287674
90000,-0.737577641
90060.000012,-0.706683169
90119.999988,-0.670974935
90180,-0.634664565
90240.000012,-0.60717123
90299.999988,-0.597658632
90360,-0.601094527
90420.000012,-0.610775809
90479.999988,-0.617463296
90540,-0.611252885
90600.000012,-0.597883533
90659.999988,-0.586192508
90720,-0.582796377
90780.000012,-0.595054388
90839.999988,-0.620288112
90900,-0.652214801
90960.000012,-0.688913266
91019.999988,-0.727824461
91080,-0.766070366
91140.000012,-0.801897896
91199.999988,-0.831765728
91260,-0.851893698
91320.000012,-0.862911585
91379.999988,-0.866987705
91440,-0.863650601
91500.000012,-0.853277189
91559.999988,-0.838004555
91620,-0.819105249
91680.000012,-0.801440218
91739.999988,-0.789815793
91800,-0.781197142
91860.000012,-0.771422066
91919.999988,-0.756106454
91980,-0.730458984
92040.000012,-0.696312871
92099.999988,-0.657469911
92160,-0.615926162
92220.000012,-0.574147809
92279.999988,-0.533260969
92340,-0.493812671
92400.000012,-0.457387906
92459.999988,-0.425300304
92520,-0.398845565
92580.000012,-0.37910885
92639.999988,-0.365693187
92700,-0.358398442
92760.000012,-0.356534516
92819.999988,-0.358234596
92880,-0.365634368
92940.000012,-0.380210393
92999.999988,-0.397647072
93060,-0.414265231
93120.000012,-0.422113831
93179.999988,-0.413435484
93240,-0.393611631
93300.000012,-0.370196829
93359.999988,-0.350967756
93420,-0.344567008
93480.000012,-0.348804204
93539.999988,-0.358420719
93600,-0.371729105
93660.000012,-0.386106048
93719.999988,-0.401436499
93780,-0.419140348
93840.000012,-0.436713739
93899.999988,-0.451979829
93960,-0.465944111
94020.000012,-0.479409117
94079.999988,-0.495978445
94140,-0.519004591
94200.000012,-0.546018395
94259.999988,-0.574103794
94320,-0.597625248
94380.000012,-0.611149908
94439.999988,-0.617247613
94500,-0.619211434
94560.000012,-0.623044048
94619.999988,-0.634794763
94680,-0.649919177
94740.000012,-0.662510422
94799.999988,-0.665696132
94860,-0.652253365
94920.000012,-0.626084126
94979.999988,-0.593580318
95040,-0.559174394
95100.000012,-0.528230297
95159.999988,-0.499789086
95220,-0.470547905
95280.000012,-0.441824896
95339.999988,-0.414201247
95400,-0.386807493
95460.000012,-0.360011159
95519.999988,-0.32947259
95580,-0.291167705
95640.000012,-0.249423863
95699.999988,-0.209130211
95760,-0.177671394
95820.000012,-0.162553735
95879.999988,-0.160574214
95940,-0.166528403
96000.000012,-0.175194749
96059.999988,-0.18066442
96120,-0.185129837
96180.000012,-0.192656003
96239.999988,-0.205139652
96300,-0.224879791
96360.000012,-0.250191629
96419.999988,-0.277683444
96480,-0.306726083
96540.000012,-0.336387321
96599.999988,-0.364469516
96660,-0.389351755
96720.000012,-0.407865619
96779.999988,-0.416940532
96840,-0.417625655
96900.000012,-0.4119399
96959.999988,-0.401742194
97020,-0.389247493
97080.000012,-0.374772154
97139.999988,-0.3580283
97200,-0.339269242
97260.000012,-0.318803037
97319.999988,-0.297087716
97380,-0.274467877
97440.000012,-0.252106798
97499.999988,-0.230905261
97560,-0.210282708
97620.000012,-0.189765698
97679.999988,-0.167417736
97740,-0.141388724
97800.000012,-0.113342406
97859.999988,-0.085309238
97920,-0.060108119
97980.000012,-0.040604278
98039.999988,-0.025606905
98100,-0.013106374
98160.000012,-0.001056505
98219.999988,0.012655848
98280,0.027290696
98340.000012,0.041464596
98399.999988,0.053506677
98460,0.061805954
98520.000012,0.066896272
98579.999988,0.069383747
98640,0.071095895
98700.000012,0.073942752
98759.999988,0.075875206
98820,0.074643715
98880.000012,0.068033887
98939.999988,0.053462774
99000,0.03352182
99060.000012,0.012492033
99119.999988,-0.00891821
99180,-0.029250222
99240.000012,-0.046312299
99299.999988,-0.059626124
99360,-0.063714128
99420.000012,-0.053590818
99479.999988,-0.034206038
99540,-0.011503946
99600.000012,0.006740251
99659.999988,0.012230969
99720,0.007816513
99780.000012,-0.000913438
99839.999988,-0.010605414
99900,-0.017027227
99960.000012,-0.020458587
100019.999988,-0.022949356
100080,-0.023351394
100140.000012,-0.02087701
100199.999988,-0.01585367
100260,-0.008175482
100320.000012,0.000106557
100379.999988,0.006884212
100440,0.013522618
100500.000012,0.021516573
100559.999988,0.033201774
100620,0.050976982
100680.000012,0.072685127
100739.999988,0.095252212
100800,0.116128623
100860.000012,0.132518718
100919.999988,0.144555034
100980,0.153486826
101040.000012,0.159307118
101099.999988,0.162192255
101160,0.162778487
101220.000012,0.161478159
101279.999988,0.158881788
101340,0.156016817
101400.000012,0.152540241
101459.999988,0.147538688
101520,0.142841504
101580.000012,0.139664127
101639.999988,0.137236844
101700,0.135753801
101760.000012,0.130617464
101819.999988,0.117619402
101880,0.101682296
101940.000012,0.087966116
101999.999988,0.08473749
102060,0.10047603
102120.000012,0.129824147
102179.999988,0.164668753
102240,0.198552427
102300.000012,0.22396414
102359.999988,0.242203154
102420,0.257837181
102480.000012,0.270253753
102539.999988,0.279599126
102600,0.287882019
102660.000012,0.295913321
102719.999988,0.307943119
102780,0.328496485
102840.000012,0.354109804
102899.999988,0.379875951
102960,0.402779481
103020.000012,0.418875532
103079.999988,0.428455761
103140,0.434194905
103200.000012,0.433190703
103259.999988,0.423418516
103320,0.408632232
103380.000012,0.391995898
103439.999988,0.3814231
103500,0.384825933
103560.000012,0.397600989
103619.999988,0.413310375
103680,0.424895493
103740.000012,0.424547628
103799.999988,0.415529089
103860,0.403900839
103920.000012,0.392644991
103979.999988,0.385509418
104040,0.38210805
104100.000012,0.379989973
104159.999988,0.380507422
104220,0.384617129
104280.000012,0.390428035
104339.999988,0.396367919
104400,0.398849902
104460.000012,0.394135545
104519.999988,0.383995761
104580,0.371169674
104640.000012,0.357912384
104699.999988,0.347053211
104760,0.337689121
104820.000012,0.327723926
104879.999988,0.317750315
104940,0.307934581
105000.000012,0.298004952
105059.999988,0.288727166
105120,0.277621481
105180.000012,0.262343211
105239.999988,0.246440212
105300,0.233741152
105360.000012,0.228991742
105419.999988,0.237252561
105480,0.255981747
105540.000012,0.280521467
105599.999988,0.308876293
105660,0.338232858
105720.000012,0.367339245
105779.999988,0.39658056
105840,0.422461151
105900.000012,0.441765577
105959.999988,0.456943796
106020,0.470818826
106080.000012,0.487353505
106139.999988,0.511001101
106200,0.539465714
106260.000012,0.568767071
106319.999988,0.597364306
106380,0.622903304
106440.000012,0.644962745
106499.999988,0.66459184
106560,0.678429877
106620.000012,0.683743618
106679.999988,0.682494508
106740,0.676195719
106800.000012,0.67074491
106859.999988,0.672029966
106920,0.675581088
106980.000012,0.675946779
107039.999988,0.666253313
107100,0.639396282
107160.000012,0.599926302
107219.999988,0.555285327
107280,0.511185298
107340.000012,0.473784388
107399.999988,0.443994712
107460,0.420700151
107520.000012,0.403555194
107579.999988,0.392223467
107640,0.386714516
107700.000012,0.386237963
107759.999988,0.393198982
107820,0.40927626
107880.000012,0.429882009
107939.999988,0.450832673
108000,0.464207611
108060.000012,0.461932331
108119.999988,0.449166995
108180,0.433511453
108240.000012,0.42071545
108299.999988,0.417801961
108360,0.422967088
108420.000012,0.430754384
108479.999988,0.442855109
108540,0.459889131
108600.000012,0.47786512
108659.999988,0.494259951
108720,0.500772324
108780.000012,0.489145571
108839.999988,0.465305172
108900,0.437473894
108960.000012,0.413678839
109019.999988,0.402895454
109080,0.403235092
109140.000012,0.409430375
109199.999988,0.420326167
109260,0.433793491
109320.000012,0.448763347
109379.999988,0.465437393
109440,0.48040966
109500.000012,0.490414221
109559.999988,0.49625986
109620,0.498990625
109680.000012,0.501338497
109739.999988,0.506293069
109800,0.511857035
109860.000012,0.515503325
109919.999988,0.514596144
109980,0.506387668
110040.000012,0.493223839
110099.999988,0.478763141
110160,0.465400057
110220.000012,0.455862166
110279.999988,0.450775909
110340,0.449692703
110400.000012,0.453760557
110459.999988,0.463680554
110520,0.478764203
110580.000012,0.498106924
110639.999988,0.519337035
110700,0.540185576
110760.000012,0.559975661
110819.999988,0.577861386
110880,0.595487529
110940.000012,0.614256797
110999.999988,0.631466936
111060,0.64492048
111120.000012,0.649417189
111179.999988,0.639992357
111240,0.62126513
111300.000012,0.599241603
111359.999988,0.580356984
111420,0.571641486
111480.000012,0.571110897
111539.999988,0.574218262
111600,0.579463293
111660.000012,0.584427243
111719.999988,0.588673916
111780,0.593206298
111840.000012,0.595037132
111899.999988,0.591596572
111960,0.584276171
112020.000012,0.574340357
112079.999988,0.566181076
112140,0.564120981
112200.000012,0.565405703
112259.999988,0.566683058
112320,0.562625964
112380.000012,0.547966662
112439.999988,0.526215018
112500,0.502310398
112560.000012,0.48211089
112619.999988,0.471693189
112680,0.468985241
112740.000012,0.470376555
112799.999988,0.472267512
112860,0.470551879
112920.000012,0.467727347
112979.999988,0.467574279
113040,0.4720896
113100.000012,0.4837381
113159.999988,0.500597731
